name,onlineorder,booktable,rate,location,cuisines,cost,type,city,Mean Rating
Salut,TRUE,TRUE,41,Jayanagar,Continental Finger Food Seafood Pizza,12,Delivery,Koramangala 7th Block,397
Hotel Aradhana,TRUE,FALSE,37,Bannerghatta Road,North Indian,300,Delivery,Koramangala 7th Block,345
Hotel TomS Restaurant,TRUE,FALSE,4,Koramangala 6th Block,Mangalorean Seafood Chinese North Indian,1,Delivery,Koramangala 7th Block,415
Roundup Cafe,TRUE,TRUE,42,Koramangala 5th Block,Cafe Continental Beverages,800,,,
Hotel Food Lands,TRUE,FALSE,38,Koramangala 7th Block,Seafood Mangalorean,700,Delivery,Koramangala 7th Block,358
New Royal Treat,TRUE,FALSE,28,Bannerghatta Road,North Indian Chinese,350,Delivery,Koramangala 7th Block,229
Black Deer,TRUE,FALSE,44,Koramangala 5th Block,Beverages Desserts,350,Delivery,Koramangala 7th Block,435
3 Spice,TRUE,FALSE,39,Wilson Garden,North Indian Chinese,450,Delivery,Koramangala 7th Block,371
Bhavani Chats N Juice,TRUE,FALSE,39,Jayanagar,Beverages Street Food,200,Delivery,Koramangala 7th Block,371
Hatti Kaapi,TRUE,FALSE,39,Koramangala 5th Block,South Indian Beverages,200,Delivery,Koramangala 7th Block,37
Drunken Monkey,TRUE,FALSE,42,BTM,Beverages Fast Food,400,Delivery,Koramangala 7th Block,389
World Of Waffles,TRUE,FALSE,39,JP Nagar,Desserts,400,Delivery,Koramangala 7th Block,371
Shake It Off,TRUE,FALSE,44,Jayanagar,Beverages Fast Food,600,Delivery,Koramangala 7th Block,406
Mid Night Hunting,TRUE,FALSE,37,Ejipura,Fast Food Italian,300,,,
Fillers,TRUE,FALSE,39,BTM,North Indian Fast Food,300,Delivery,Koramangala 7th Block,371
Goli Vada Pav No 1,TRUE,FALSE,37,Koramangala 5th Block,Street Food,200,Delivery,Koramangala 7th Block,328
Sagar Fast Food,TRUE,FALSE,4,Koramangala 3rd Block,South Indian North Indian Fast Food,300,Delivery,Koramangala 7th Block,371
In Wok,TRUE,FALSE,36,Richmond Road,Chinese,500,Delivery,Koramangala 7th Block,332
Indus Family Restaurant,TRUE,FALSE,38,BTM,North Indian Biryani Chinese,600,Delivery,Koramangala 7th Block,358
China Bowl,TRUE,FALSE,39,Koramangala 6th Block,Chinese,1,Delivery,Koramangala 7th Block,371
Drunkling  Sizzlers And Pub,TRUE,TRUE,44,Koramangala 5th Block,Chinese Continental North Indian Burger Pizza Seafood,1,Delivery,Koramangala 7th Block,435
White Elefan Coffee And Snack Bar,TRUE,FALSE,39,Koramangala 6th Block,Coffee Fast Food Chinese Beverages,550,Delivery,Koramangala 7th Block,371
Juice Junction,TRUE,FALSE,4,Koramangala 5th Block,Juices Fast Food South Indian Chinese,200,Delivery,Koramangala 7th Block,38
Ibaco,TRUE,FALSE,42,Koramangala 4th Block,Desserts,300,Delivery,Koramangala 7th Block,382
Innerchef,TRUE,FALSE,38,Koramangala 7th Block,North Indian Continental,500,Delivery,Koramangala 7th Block,345
Fava Bistro,TRUE,TRUE,44,Koramangala 5th Block,Mediterranean Pizza Italian Beverages,15,,,
Royal Paris,TRUE,FALSE,38,BTM,North Indian Arabian Chinese,1,Delivery,Koramangala 7th Block,364
Udupi Thaja Thindi,TRUE,FALSE,29,BTM,North Indian South Indian Chinese Fast Food,250,Delivery,Koramangala 7th Block,242
Sulemani Chichas,TRUE,FALSE,41,Koramangala 5th Block,Biryani Hyderabadi Kebab,400,Delivery,Koramangala 7th Block,397
The Yogisthaan Cafe,TRUE,FALSE,41,Koramangala 2nd Block,Cafe Healthy Food Salad Beverages,600,Delivery,Koramangala 7th Block,401
Magnolia,TRUE,TRUE,41,Koramangala 3rd Block,Chinese Thai Asian,900,Delivery,Koramangala 7th Block,397
Coffee Tea  More,TRUE,FALSE,4,Koramangala 5th Block,Beverages Sandwich,150,Delivery,Koramangala 7th Block,384
Tim Tai,TRUE,TRUE,44,Koramangala 5th Block,Chinese Thai Asian Malaysian Vietnamese Sri Lankan Burmese,14,Delivery,Koramangala 7th Block,435
Popsies,TRUE,FALSE,39,Koramangala 5th Block,Chinese Momos,750,Delivery,Koramangala 7th Block,371
Mountain Spice,TRUE,FALSE,39,Koramangala 8th Block,Chinese Nepalese Tibetan Momos,400,Delivery,Koramangala 7th Block,371
Eshanya,TRUE,TRUE,41,Jayanagar,North Indian Chinese,1,Delivery,Koramangala 7th Block,397
Mudpipe Cafe,TRUE,TRUE,45,BTM,Cafe Continental Burger,900,Delivery,Koramangala 7th Block,42
Vyanjan,TRUE,FALSE,39,BTM,North Indian Street Food,300,Delivery,Koramangala 7th Block,371
Crawl Street,TRUE,TRUE,43,Koramangala 5th Block,Continental Finger Food North Indian Chinese,12,,,
Litti Twist,TRUE,FALSE,42,BTM,North Indian Bihari,300,Delivery,Koramangala 7th Block,409
Mecaf Family Restaurant,TRUE,FALSE,39,BTM,North Indian Chinese Fast Food Rolls Beverages,600,Delivery,Koramangala 7th Block,371
Kwality Cakes N Bakes,TRUE,FALSE,37,HSR,Bakery Desserts,400,Delivery,Koramangala 7th Block,345
Pop Hop,TRUE,FALSE,41,Jayanagar,Ice Cream Desserts,300,Delivery,Koramangala 7th Block,393
Via Milano,TRUE,TRUE,42,Koramangala 4th Block,Salad Italian Desserts Pizza,15,Delivery,Koramangala 7th Block,419
City Durbar,TRUE,FALSE,37,Jayanagar,North Indian Chinese Biryani,450,Delivery,Koramangala 7th Block,345
Chai Galli,TRUE,FALSE,44,Koramangala 5th Block,Cafe Tea Street Food,450,Delivery,Koramangala 7th Block,42
Yummy Biryani,TRUE,FALSE,38,Koramangala 7th Block,Biryani,200,Delivery,Koramangala 7th Block,358
Smoke  The Sizzler House,TRUE,TRUE,4,Koramangala 7th Block,Continental Chinese Thai Italian BBQ Steak,11,,,
Kalpavriksha Upahara,TRUE,FALSE,4,Jayanagar,South Indian North Indian Chinese,400,Delivery,Koramangala 7th Block,374
Punjabi Raswada,TRUE,TRUE,35,Jayanagar,North Indian,800,Delivery,Koramangala 7th Block,321
Banjara Melting Pot,TRUE,TRUE,42,Koramangala 4th Block,North Indian Chinese Seafood,17,Delivery,Koramangala 7th Block,41
Brew Meister,TRUE,TRUE,41,Jayanagar,North Indian Continental Finger Food American Asian,15,,,
On The Nose,TRUE,FALSE,38,BTM,Cafe Italian Mexican Chinese,600,Delivery,Koramangala 7th Block,358
KapoorS Biriyani,TRUE,FALSE,33,BTM,Biryani North Indian,400,Delivery,Koramangala 7th Block,294
Cafe DHide,TRUE,TRUE,42,Koramangala 5th Block,Cafe American Continental Italian,600,Delivery,Koramangala 7th Block,41
Hang10 Resto N Cafe,TRUE,FALSE,37,BTM,North Indian Chinese Beverages,800,Delivery,Koramangala 7th Block,352
Taj Darbar,TRUE,FALSE,38,Koramangala 5th Block,Biryani Mughlai Chinese,600,Delivery,Koramangala 7th Block,358
Readybowl,TRUE,FALSE,37,BTM,Andhra South Indian North Indian Biryani,400,Delivery,Koramangala 7th Block,335
Central Jail Restaurant,TRUE,FALSE,37,Jayanagar,Andhra Seafood North Indian Chinese,700,Delivery,Koramangala 7th Block,353
Biriyaniz,TRUE,FALSE,35,HSR,Biryani North Indian Chinese Andhra,400,Delivery,Koramangala 7th Block,315
Bella,TRUE,TRUE,39,Jayanagar,Mangalorean Seafood South Indian,1,Delivery,Koramangala 7th Block,371
Pingara,TRUE,FALSE,38,Koramangala 1st Block,North Indian Chinese Mangalorean,600,Delivery,Koramangala 7th Block,357
Cafe MorIsh,TRUE,FALSE,41,Richmond Road,BBQ Continental Burger Wraps Pizza Cafee,700,Delivery,Koramangala 7th Block,397
Biriyani Mane,TRUE,FALSE,37,Jayanagar,Biryani Chinese North Indian,700,Delivery,Koramangala 7th Block,351
MariaS Goan Kitchen,TRUE,FALSE,4,Koramangala 7th Block,Goan Chinese Biryani,750,Delivery,Koramangala 7th Block,374
Bistro Claytopia,TRUE,TRUE,41,Koramangala 1st Block,Cafe American Italian Burger,600,Delivery,Koramangala 7th Block,397
The Marash,TRUE,FALSE,43,Koramangala 5th Block,Turkish Desserts,250,Delivery,Koramangala 7th Block,423
Baba Ka Dhaba,TRUE,FALSE,37,BTM,North Indian,400,Delivery,Koramangala 7th Block,345
Juice Junction,TRUE,FALSE,39,Koramangala 5th Block,Juices Fast Food,150,Delivery,Koramangala 7th Block,38
Gufha  The President Hotel,TRUE,TRUE,41,Jayanagar,North Indian Mughlai Afghan,12,Delivery,Koramangala 7th Block,397
The Chocolate Room,TRUE,FALSE,39,JP Nagar,Cafe Desserts,400,Delivery,Koramangala 7th Block,367
Chai Kraft,TRUE,FALSE,41,Jayanagar,Beverages Tea,100,Delivery,Koramangala 7th Block,397
Mr Beans  Home Cafe,TRUE,TRUE,42,Koramangala 3rd Block,Cafe Continental Italian,1,,,
Euki,TRUE,TRUE,41,Jayanagar,Italian Mexican,900,Delivery,Koramangala 7th Block,395
Terra Bites,TRUE,FALSE,4,Koramangala 4th Block,Cafe Italian Continental,700,Delivery,Koramangala 7th Block,389
The Beer Cafe,TRUE,TRUE,42,Koramangala 4th Block,Finger Food Chinese Italian Burger,13,Delivery,Koramangala 7th Block,405
RuhS Cafe,TRUE,FALSE,41,BTM,Cafe American Italian Continental Chinese,500,Delivery,Koramangala 7th Block,397
Eshmeet Da Dhaba,TRUE,FALSE,31,Koramangala 6th Block,North Indian Chinese,500,,,
Atithi,TRUE,TRUE,39,HSR,North Indian Chinese Street Food,800,,,
Samskruti  Sanman Gardenia,TRUE,FALSE,4,Jayanagar,North Indian Chinese South Indian,550,Delivery,Koramangala 7th Block,389
Haagen Dazs,TRUE,FALSE,39,Koramangala 7th Block,Ice Cream Desserts,800,Delivery,Koramangala 7th Block,371
Mustard Food Court,TRUE,FALSE,36,Koramangala 3rd Block,North Indian Chinese,500,Delivery,Koramangala 7th Block,342
Bawarchi Inn,TRUE,FALSE,31,BTM,North Indian Biryani Andhra Chinese,600,Delivery,Koramangala 7th Block,267
Indori Chatorey,TRUE,FALSE,28,BTM,North Indian Street Food,300,Delivery,Koramangala 7th Block,229
Cafe Terra,TRUE,FALSE,41,Koramangala 1st Block,Cafe Continental,700,Delivery,Koramangala 7th Block,401
Swathi Maharaja,TRUE,TRUE,37,Koramangala 4th Block,Andhra North Indian Chinese Biryani,750,Delivery,Koramangala 7th Block,345
BMW  Bhookh Mitaane Wala,TRUE,FALSE,36,Koramangala 1st Block,North Indian South Indian Chinese,500,Delivery,Koramangala 7th Block,342
The Hidden Cafe,TRUE,FALSE,39,Koramangala 1st Block,North Indian Fast Food,350,Delivery,Koramangala 7th Block,371
Ghee Positive,TRUE,FALSE,38,Koramangala 8th Block,North Indian Chinese,300,Delivery,Koramangala 7th Block,358
Baba Da Dhaba,FALSE,TRUE,41,Koramangala 7th Block,North Indian,650,Delivery,Koramangala 7th Block,395
Tasty Magic,TRUE,FALSE,27,BTM,Chinese North Indian,600,Delivery,Koramangala 7th Block,216
Sangam Sweets,TRUE,FALSE,38,Koramangala 3rd Block,Mithai Street Food,200,Delivery,Koramangala 7th Block,366
Pappu Da Dhaba,TRUE,FALSE,3,Jayanagar,North Indian Fast Food Beverages Momos,400,Delivery,Koramangala 7th Block,258
Carrots,TRUE,TRUE,41,Koramangala 6th Block,Italian North Indian Healthy Food Desserts,11,Delivery,Koramangala 7th Block,397
Trigereato,TRUE,TRUE,44,Koramangala 8th Block,Cafe Continental Beverages,700,Delivery,Koramangala 7th Block,434
Kinpeetos,TRUE,FALSE,39,Koramangala 5th Block,Lebanese Greek,300,Delivery,Koramangala 7th Block,371
Elmas Restaurant,TRUE,FALSE,34,Koramangala 7th Block,North Indian Kerala Chinese Biryani Seafood South Indian,650,Delivery,Koramangala 7th Block,309
Qube Cafe,TRUE,FALSE,42,Koramangala 4th Block,Cafe Desserts,700,Delivery,Koramangala 7th Block,41
Mug N Bean,TRUE,FALSE,39,Jayanagar,Cafe Continental Italian Burger,400,Delivery,Koramangala 7th Block,371
Chaska Bun,TRUE,FALSE,42,Koramangala 5th Block,Fast Food,300,Delivery,Koramangala 7th Block,41
SharmaS Malai  Masala,TRUE,FALSE,4,Koramangala 1st Block,North Indian,650,Delivery,Koramangala 7th Block,384
Belgyum,TRUE,FALSE,4,Koramangala 7th Block,Desserts,400,Delivery,Koramangala 7th Block,391
Tangerine  Davanam Sarovar Portico Suites,TRUE,TRUE,4,Koramangala 2nd Block,Continental Italian North Indian Asian Bakery Chinese European Japanese,11,Delivery,Koramangala 7th Block,384
The Charcoal Factory,TRUE,FALSE,41,Koramangala 6th Block,Burger Pizza Momos,600,Delivery,Koramangala 7th Block,397
New Friends,TRUE,FALSE,38,BTM,North Indian Continental Chinese Steak,900,Delivery,Koramangala 7th Block,358
Oregano Pizzeria,TRUE,FALSE,37,Koramangala 4th Block,Cafe Italian Pizza,450,Delivery,Koramangala 7th Block,336
Cinnamon,TRUE,FALSE,39,HSR,North Indian Chinese Biryani,550,,,
The Thickshake Factory,FALSE,FALSE,43,Koramangala 7th Block,Beverages Juices,350,Delivery,Koramangala 7th Block,408
Laziz Pizza,TRUE,FALSE,38,Koramangala 7th Block,Fast Food Burger Pizza,400,Delivery,Koramangala 7th Block,358
7 Plates,TRUE,FALSE,37,Koramangala 5th Block,Mughlai Fast Food,750,Delivery,Koramangala 7th Block,351
Juice Junction Food Court,TRUE,FALSE,37,Koramangala 6th Block,Beverages Juices Fast Food,250,Delivery,Koramangala 7th Block,352
Fill N Chill Resto Bar  Pub,TRUE,TRUE,39,Koramangala 4th Block,Finger Food North Indian Chinese,12,Delivery,Koramangala 7th Block,371
Maiyas,TRUE,FALSE,4,Jayanagar,North Indian South Indian Fast Food Juices,200,Delivery,Koramangala 7th Block,38
Kokomo,TRUE,FALSE,4,Koramangala 6th Block,Thai Chinese,500,Delivery,Koramangala 7th Block,384
Tandoor Garden,TRUE,FALSE,36,BTM,North Indian Chinese Kebab,350,Delivery,Koramangala 7th Block,332
Fiero Pizzeria,TRUE,FALSE,4,Koramangala 6th Block,Italian Fast Food Pizza,400,Delivery,Koramangala 7th Block,384
Cafe Medley,TRUE,FALSE,42,Koramangala 5th Block,Cafe Continental Burger,800,Delivery,Koramangala 7th Block,41
Nite Out,TRUE,FALSE,4,Koramangala 4th Block,North Indian Chinese Biryani,500,Delivery,Koramangala 7th Block,379
WoodyS,TRUE,FALSE,26,JP Nagar,Chinese South Indian North Indian,650,Delivery,Koramangala 7th Block,188
Nossa Goa,TRUE,TRUE,41,Richmond Road,Goan Seafood Konkan Desserts,1,Delivery,Koramangala 7th Block,397
Willys Top Cafe,TRUE,FALSE,4,Jayanagar,Cafe Continental Asian,750,Delivery,Koramangala 7th Block,384
Kevins Kitchen,TRUE,FALSE,37,Koramangala 6th Block,North Indian Chinese Biryani,400,Delivery,Koramangala 7th Block,351
Bistro Oui,TRUE,TRUE,41,Koramangala 5th Block,Cafe Continental Salad Steak,12,Delivery,Koramangala 7th Block,397
Eatsomnia,TRUE,FALSE,35,Koramangala 1st Block,North Indian South Indian Chinese Continental,500,Delivery,Koramangala 7th Block,318
Potato Bae,TRUE,FALSE,41,Koramangala 5th Block,Fast Food,500,Delivery,Koramangala 7th Block,395
Baba Chatkora,TRUE,FALSE,42,Koramangala 6th Block,North Indian,1,Delivery,Koramangala 7th Block,402
Pipabu,TRUE,FALSE,38,Koramangala 4th Block,Continental Italian Chinese,750,Delivery,Koramangala 7th Block,355
Lot Like Crepes,TRUE,FALSE,46,Koramangala 7th Block,Cafe Desserts Continental,550,Delivery,Koramangala 7th Block,463
Cucumber Town,TRUE,FALSE,42,BTM,Kerala North Indian,600,Delivery,Koramangala 7th Block,41
HarryS Bar  Cafe,TRUE,TRUE,42,Koramangala 7th Block,Asian American Mexican,14,Delivery,Koramangala 7th Block,407
Chocoberry,TRUE,FALSE,36,Jayanagar,Ice Cream Desserts Beverages,400,Delivery,Koramangala 7th Block,321
Rajvardhan Foods,TRUE,FALSE,39,Jayanagar,Street Food Maharashtrian,300,Delivery,Koramangala 7th Block,371
D View Cafe,TRUE,FALSE,4,JP Nagar,Cafe Italian Chinese Beverages,1,Delivery,Koramangala 7th Block,384
Habitts,TRUE,FALSE,37,BTM,Fast Food Burger Italian Beverages,350,Delivery,Koramangala 7th Block,345
Sector 7 Cafe,TRUE,FALSE,43,HSR,Cafee Continental Pizza Salad,700,,,
New Prashanth Hotel,TRUE,FALSE,36,Jayanagar,South Indian Biryani Chinese North Indian,750,Delivery,Koramangala 7th Block,328
Gundappa Donne Biryani,FALSE,FALSE,31,Koramangala 7th Block,Biryani,200,Delivery,Koramangala 7th Block,291
Crown Gold,TRUE,FALSE,39,Koramangala 4th Block,South Indian Chinese Seafood,400,Delivery,Koramangala 7th Block,371
Momo Hut,TRUE,FALSE,4,Koramangala 5th Block,Chinese Tibetan Momos,250,Delivery,Koramangala 7th Block,384
Uday Sweets,TRUE,FALSE,35,Koramangala 6th Block,Mithai Fast Food,250,Delivery,Koramangala 7th Block,332
ChillUm Cafe,TRUE,TRUE,41,Koramangala 6th Block,Cafe Chinese Continental,600,Delivery,Koramangala 7th Block,397
The VacationerS Cafe,TRUE,FALSE,41,Koramangala 7th Block,Cafe Continental Mexican,600,Delivery,Koramangala 7th Block,397
Desi Cream Junction,TRUE,TRUE,37,Jayanagar,Chinese North Indian Pizza Italian,650,Delivery,Koramangala 7th Block,345
Mimansa  Foxtrot,TRUE,TRUE,44,Koramangala 3rd Block,Cafe,1,Delivery,Koramangala 7th Block,435
Toki Taco House,TRUE,FALSE,36,Koramangala 6th Block,Mexican,200,Delivery,Koramangala 7th Block,332
Krazzy Folds,TRUE,TRUE,43,Jayanagar,Cafe Continental Sandwich Beverages,800,Delivery,Koramangala 7th Block,415
Gods Own Cafe,TRUE,FALSE,44,Koramangala 7th Block,South Indian Kerala Seafood,300,Delivery,Koramangala 7th Block,435
Zingron,TRUE,FALSE,4,Koramangala 7th Block,Chinese Naga,750,Delivery,Koramangala 7th Block,385
Cashmere Nites,TRUE,FALSE,35,Koramangala 6th Block,Kashmiri,600,Delivery,Koramangala 7th Block,319
Dreams Cafe  All Day English Food St,TRUE,FALSE,38,Koramangala 1st Block,Cafe Continental Burger,600,,,
Night Spoon,TRUE,FALSE,26,BTM,Biryani Chinese North Indian,600,Delivery,Koramangala 7th Block,199
A Hole Lotta Love Cafe,TRUE,FALSE,44,Koramangala 5th Block,Cafe American Burger Sandwich Beverages,600,,,
Kargeens,TRUE,FALSE,41,Koramangala 6th Block,Cafe Continental Italian,600,Delivery,Koramangala 7th Block,39
Ramji Chaiwale,TRUE,FALSE,38,Koramangala 1st Block,Beverages Fast Food,250,Delivery,Koramangala 7th Block,364
Siddique Kabab Centre,TRUE,FALSE,31,Jayanagar,Mughlai Kebab Chinese,550,Delivery,Koramangala 7th Block,322
The Blue Wagon  Kitchen,TRUE,FALSE,46,Jayanagar,Cafe Beverages,400,Delivery,Koramangala 7th Block,461
The Kream Story,TRUE,FALSE,41,Koramangala 7th Block,Desserts Fast Food,500,Delivery,Koramangala 7th Block,397
Food Springs,TRUE,FALSE,4,Jayanagar,South Indian Chinese,400,,,
The Donut Baker,FALSE,FALSE,38,Koramangala 7th Block,Desserts,150,Delivery,Koramangala 7th Block,358
Entropy Cafe,TRUE,FALSE,41,Koramangala 6th Block,Cafe Chinese Pizza North Indian Burger,600,Delivery,Koramangala 7th Block,397
Pagalkhana,TRUE,TRUE,38,Koramangala 4th Block,Continental Chinese Fast Food Beverages,1,Delivery,Koramangala 7th Block,368
Ande Ka Funda,FALSE,FALSE,37,Koramangala 7th Block,North Indian Chinese Rolls,250,Delivery,Koramangala 7th Block,304
Flavour Of China,TRUE,FALSE,38,BTM,Chinese,600,Delivery,Koramangala 7th Block,358
Davangere Benna Dose Hotel,TRUE,FALSE,41,Jayanagar,South Indian,100,Delivery,Koramangala 7th Block,397
Raj Darbar,TRUE,FALSE,37,Koramangala 6th Block,North Indian Chinese Bengali,800,Delivery,Koramangala 7th Block,345
Java City,TRUE,FALSE,25,Jayanagar,Cafe American Pizza,450,Delivery,Koramangala 7th Block,197
Midnight Hunger Solutions 247,TRUE,FALSE,21,Indiranagar,North Indian Mughlai Chinese,500,,,
Friends Night Kitchen,TRUE,FALSE,38,Koramangala 6th Block,Italian Pizza,400,,,
Brews N Bites,TRUE,FALSE,29,Jayanagar,Chinese Fast Food Cafe,650,Delivery,Koramangala 7th Block,235
Punjabi Chulha,TRUE,FALSE,38,Koramangala 1st Block,North Indian,500,Delivery,Koramangala 7th Block,358
Banana Beach Bar,TRUE,TRUE,37,Koramangala 6th Block,Continental Chinese,13,Delivery,Koramangala 7th Block,345
Just Bake,TRUE,FALSE,38,Koramangala 5th Block,Bakery Desserts,400,Delivery,Koramangala 7th Block,314
Billionaires Cafe,FALSE,FALSE,38,Koramangala 5th Block,Cafe Italian,600,Delivery,Koramangala 7th Block,358
Brewz Coffee,TRUE,FALSE,3,BTM,Cafe,650,Delivery,Koramangala 7th Block,259
Tongue Twisters,TRUE,FALSE,35,BTM,Bengali North Indian Oriya,350,Delivery,Koramangala 7th Block,319
Ghar Ka Khana,TRUE,FALSE,37,Koramangala 1st Block,North Indian,150,Delivery,Koramangala 7th Block,345
Donne Biriyani House,TRUE,FALSE,38,HSR,Biryani,200,Delivery,Koramangala 7th Block,36
Ocean,TRUE,FALSE,38,Koramangala 6th Block,Mexican Continental Italian Chinese,700,Delivery,Koramangala 7th Block,358
Namaste Kitchen,TRUE,FALSE,38,Koramangala 5th Block,North Indian South Indian Chinese,550,Delivery,Koramangala 7th Block,358
BerryD Alive,TRUE,FALSE,43,Koramangala 5th Block,Desserts,400,Delivery,Koramangala 7th Block,423
Petoo,TRUE,FALSE,38,Koramangala 1st Block,North Indian Fast Food Street Food,800,Delivery,Koramangala 7th Block,358
KollapuriS,FALSE,FALSE,36,Jayanagar,Maharashtrian,600,Delivery,Koramangala 7th Block,352
Zero Kelvin,TRUE,FALSE,43,Koramangala 4th Block,Desserts Beverages,450,Delivery,Koramangala 7th Block,423
Parivar,TRUE,FALSE,38,Jayanagar,North Indian Chinese,500,Delivery,Koramangala 7th Block,358
Imperial Restaurant,TRUE,FALSE,36,Koramangala 6th Block,Seafood Biryani South Indian Chettinad Chinese Arabian Andhra Kerala,800,Delivery,Koramangala 7th Block,35
Bib  Breakfast In The Box,TRUE,FALSE,38,HSR,American Sandwich,600,Delivery,Koramangala 7th Block,358
Cupcake Noggins,FALSE,FALSE,41,Koramangala 4th Block,Desserts Bakery,300,Delivery,Koramangala 7th Block,389
Deja Vu Resto Bar,TRUE,TRUE,44,Bannerghatta Road,North Indian Italian,900,Delivery,Koramangala 7th Block,435
The Lassi Park,TRUE,FALSE,41,Jayanagar,Juices Desserts,200,Delivery,Koramangala 7th Block,397
Kulfi  More,TRUE,FALSE,37,BTM,Ice Cream Beverages,200,Delivery,Koramangala 7th Block,345
Aaranya Restaurant,TRUE,FALSE,34,HSR,North Indian Chinese Mughlai,800,Delivery,Koramangala 7th Block,306
154 Breakfast Club,TRUE,TRUE,4,Koramangala 3rd Block,Cafe Continental,900,Delivery,Koramangala 7th Block,384
Btm Bawarchi Biryani,TRUE,FALSE,36,BTM,Biryani North Indian Chinese,600,Delivery,Koramangala 7th Block,328
